GAME_ID,OLD_HOME_TEAM_WIN,OLD_HOME_TEAM_REST,NEW_HOME_TEAM_WIN,NEW_HOME_TEAM_REST
21100590,1,0.28,1,1.88
21100591,0,0.63,0,2.29
21100592,1,0.56,1,1.89
21100593,1,0.41,1,1.85
21100594,0,0.5,0,2.33
21100595,1,0.75,1,2.05
21100596,1,0.7,1,2.15
21100597,0,0.73,0,1.79
21100598,1,0.66,1,1.77
21100599,1,0.56,1,1.77
21100600,0,0.54,0,1.73
21100601,1,0.7,1,1.92
21100602,1,0.35,1,2.08
21100603,0,0.12,0,2.05
21100604,1,0.59,1,1.93
21100605,0,0.39,0,1.93
21100606,1,0.67,1,2.01
21100607,1,0.58,1,1.93
21100608,0,0.71,0,1.91
21100609,0,0.61,0,1.88
21100610,0,0.51,0,1.88
21100611,0,0.48,0,1.83
21100612,1,0.77,1,1.82
21100613,0,0.4,0,1.78
21100614,1,0.42,1,2.42
21100615,1,0.33,1,1.78
21100616,0,0.8,0,1.93
21100617,0,0.34,0,1.72
21100618,1,0.78,1,2.0
21100619,0,0.72,0,1.94
21100620,1,0.18,1,2.17
21100621,0,0.75,0,2.09
21100622,0,0.71,0,2.0
21100623,1,0.16,1,1.77
21100624,1,0.47,1,1.93
21100625,0,0.4,0,1.9
21100626,1,0.45,1,1.95
21100627,1,0.32,1,1.86
21100628,1,0.06,1,1.89
21100629,1,0.85,1,1.85
21100630,1,0.79,1,1.78
21100631,0,0.27,0,1.82
21100632,1,0.52,1,1.7
21100633,1,0.62,1,2.34
21100634,0,0.27,0,1.74
21100635,1,0.53,1,1.94
21100636,1,0.23,1,1.77
21100637,0,0.81,0,1.74
21100638,0,0.18,0,1.67
21100639,1,0.44,1,1.81
21100640,0,0.65,0,1.94
21100641,1,0.37,1,1.67
21100642,0,0.48,0,1.63
21100643,0,0.51,0,2.07
21100644,1,0.57,1,1.85
21100645,1,0.37,1,1.91
21100646,1,0.25,1,1.83
21100647,0,0.9,0,1.88
21100648,0,0.5,0,2.25
21100649,0,0.65,0,1.82
21100650,1,0.79,1,1.63
21100651,1,0.18,1,1.78
21100652,1,0.88,1,1.81
21100653,0,0.54,0,1.79
21100654,1,0.32,1,1.7
21100655,1,0.18,1,1.79
21100656,0,0.42,0,1.79
21100657,0,0.37,0,1.72
21100658,1,0.6,1,1.72
21100659,1,0.62,1,1.85
21100660,1,0.43,1,1.95
21100661,1,0.58,1,1.73
21100662,0,0.32,0,2.18
21100663,1,0.55,1,1.57
21100664,1,0.34,1,2.21
21100665,1,0.45,1,1.82
21100666,1,0.58,1,2.0
21100667,1,0.86,1,1.7
21100668,1,0.43,1,1.85
21100669,0,0.92,0,1.85
21100670,0,0.45,0,1.82
21100671,0,0.24,0,1.77
21100672,0,0.67,0,1.7
21100673,0,0.48,0,1.72
21100674,0,0.62,0,1.96
21100675,0,0.24,0,1.71
21100676,1,0.28,1,2.01
21100677,1,0.72,1,1.97
21100678,1,0.72,1,2.0
21100679,1,0.3,1,1.81
21100680,1,0.81,1,1.67
21100681,1,0.64,1,1.86
21100682,0,0.31,0,1.9
21100683,0,0.25,0,1.74
21100684,0,0.49,0,1.91
21100685,1,0.32,1,1.77
21100686,0,0.16,0,1.82
21100687,1,0.45,1,1.76
21100688,0,0.41,0,2.14
21100689,1,0.41,1,1.72
21100690,1,0.55,1,2.4
21100691,1,0.41,1,1.97
21100692,0,0.83,0,1.9
21100693,0,0.46,0,1.88
21100694,0,0.94,0,2.18
21100695,1,0.27,1,1.94
21100696,1,0.53,1,1.84
21100697,0,0.76,0,1.88
21100698,1,0.21,1,1.91
21100699,1,0.17,1,1.79
21100700,0,0.3,0,2.22
21100701,1,0.54,1,1.81
21100702,0,0.68,0,1.82
21100703,1,0.63,1,1.8
21100704,0,0.2,0,2.2
21100705,1,0.32,1,1.93
21100706,1,0.61,1,1.77
21100707,1,0.7,1,2.33
21100708,1,0.92,1,1.6
21100709,1,0.61,1,1.77
21100710,1,0.21,1,1.54
21100711,0,0.31,0,1.9
21100712,1,0.07,1,1.69
21100713,1,0.58,1,1.68
21100714,1,0.88,1,2.03
21100715,0,0.52,0,1.95
21100716,0,0.69,0,1.87
21100717,0,0.75,0,1.79
21100718,1,0.29,1,1.69
21100719,0,0.21,0,1.98
21100720,1,0.2,1,1.83
21100721,1,0.47,1,1.82
21100722,1,0.84,1,1.54
21100723,1,0.87,1,1.89
21100724,1,0.74,1,1.81
21100725,1,0.32,1,1.79
21100726,0,0.74,0,1.81
21100727,0,0.3,0,1.71
21100728,0,0.14,0,1.6
21100729,0,0.13,0,2.0
21100730,1,0.64,1,1.73
21100731,0,0.38,0,1.75
21100732,1,0.72,1,1.74
21100733,0,0.92,0,2.02
21100734,1,0.46,1,1.9
21100735,1,0.47,1,1.62
21100736,1,0.37,1,1.95
21100737,1,0.33,1,1.68
21100738,1,0.44,1,1.93
21100739,1,0.58,1,1.98
21100740,0,0.73,0,1.79
21100741,0,0.54,0,1.83
21100742,0,0.35,0,1.65
21100743,1,0.2,1,1.76
21100744,1,0.81,1,1.79
21100745,0,0.09,0,2.0
21100746,0,0.09,0,1.8
21100747,1,0.77,1,1.73
21100748,1,0.25,1,1.8
21100749,0,0.59,0,1.51
21100750,0,0.22,0,1.94
21100751,1,0.65,1,1.69
21100752,0,0.23,0,1.53
21100753,1,0.5,1,1.64
21100754,1,0.39,1,2.13
21100755,1,0.36,1,1.86
21100756,0,0.66,0,1.87
21100757,0,0.46,0,1.81
21100758,1,0.06,1,1.7
21100759,0,0.06,0,2.0
21100760,1,0.4,1,1.6
21100761,0,0.06,0,1.84
21100762,0,0.53,0,2.02
21100763,1,0.74,1,2.01
21100764,1,0.43,1,1.96
21100765,0,0.54,0,1.76
21100766,0,0.5,0,1.7
21100767,1,0.77,1,1.75
21100768,0,0.16,0,1.61
21100769,1,0.44,1,1.9
21100770,1,0.58,1,1.67
21100771,1,0.38,1,1.94
21100772,1,0.4,1,1.81
21100773,0,0.7,0,1.75
21100774,1,0.96,1,1.97
21100775,0,0.43,0,1.77
21100776,1,0.84,1,1.61
21100777,1,0.92,1,2.08
21100778,1,0.9,1,1.82
21100779,1,0.31,1,1.84
21100780,0,0.35,0,2.02
21100781,0,0.62,0,1.97
21100782,1,0.33,1,2.07
21100783,1,0.38,1,1.76
21100784,1,0.63,1,1.73
21100785,0,0.25,0,1.62
21100786,0,0.55,0,1.83
21100787,0,0.95,0,1.88
21100788,0,0.65,0,2.02
21100789,1,0.29,1,1.82
21100790,0,0.59,0,1.62
21100791,1,0.54,1,1.87
21100792,0,0.03,0,1.93
21100793,1,0.63,1,1.65
21100794,1,0.49,1,1.95
21100795,1,0.6,1,2.02
21100796,1,0.74,1,1.76
21100797,0,0.53,0,1.67
21100798,1,0.75,1,1.78
21100799,0,0.39,0,1.92
21100800,0,0.17,0,1.69
21100801,0,0.93,0,2.04
21100802,1,0.4,1,1.95
21100803,1,0.66,1,1.78
21100804,1,0.65,1,1.83
21100805,1,0.14,1,1.92
21100806,0,0.16,0,1.72
21100807,1,0.44,1,2.02
21100808,0,0.48,0,1.71
21100809,1,0.39,1,1.69
21100810,0,0.93,0,1.74
21100811,0,0.16,0,2.01
21100812,1,0.73,1,2.02
21100813,1,0.37,1,2.04
21100814,0,0.35,0,1.73
21100815,1,0.84,1,1.62
21100816,0,0.8,0,1.76
21100817,1,0.35,1,1.8
21100818,1,0.6,1,1.96
21100819,0,0.77,0,1.82
21100820,1,0.76,1,1.86
21100821,0,0.62,0,2.01
21100822,1,0.99,1,1.96
21100823,1,0.47,1,2.08
21100824,1,0.32,1,1.76
21100825,0,0.89,0,1.7
21100826,0,0.01,0,1.71
21100827,0,0.89,0,1.51
21100828,0,0.26,0,2.12
21100829,1,0.7,1,1.57
21100830,1,0.29,1,1.76
21100831,1,0.84,1,1.71
21100832,1,0.53,1,1.73
21100833,1,0.75,1,1.68
21100834,1,0.24,1,1.55
21100835,1,0.65,1,2.13
21100836,1,0.61,1,1.72
21100837,1,0.56,1,1.84
21100838,1,0.51,1,1.85
21100839,1,0.99,1,1.97
21100840,1,0.28,1,1.94
21100841,0,0.16,0,1.64
21100842,0,0.01,0,1.77
21100843,1,0.4,1,2.01
21100844,1,0.59,1,1.6
21100845,0,0.9,0,1.76
21100846,1,0.8,1,1.65
21100847,0,0.52,0,1.81
21100848,0,0.07,0,1.96
21100849,1,0.43,1,1.9
21100850,1,0.37,1,1.66
21100851,0,0.49,0,1.68
21100852,1,0.37,1,1.61
21100853,0,0.68,0,1.88
21100854,1,0.23,1,1.87
21100855,0,0.71,0,1.87
21100856,1,0.28,1,2.04
21100857,1,0.39,1,2.18
21100858,0,0.24,0,1.72
21100859,0,0.49,0,1.71
21100860,1,0.83,1,1.63
21100861,0,0.6,0,1.8
21100862,1,0.87,1,1.71
21100863,1,0.35,1,1.84
21100864,0,0.88,0,1.96
21100865,0,0.68,0,1.81
21100866,0,0.66,0,1.83
21100867,1,0.62,1,1.92
21100868,1,0.32,1,1.74
21100869,0,0.0,0,1.69
21100870,1,0.59,1,2.14
21100871,0,0.03,0,1.79
21100872,1,0.44,1,1.68
21100873,0,0.22,0,1.57
21100874,1,0.16,1,1.77
21100875,0,0.61,0,1.81
21100876,0,0.4,0,2.04
21100877,1,0.82,1,1.73
21100878,1,0.68,1,1.92
21100879,1,0.3,1,1.74
21100880,0,0.5,0,1.77
21100881,1,0.57,1,1.87
21100882,0,0.59,0,1.97
21100883,1,0.45,1,1.84
21100884,1,0.73,1,1.77
21100885,0,0.55,0,1.79
21100886,1,0.8,1,1.71
21100887,0,0.38,0,1.7
21100888,0,0.65,0,1.88
21100889,1,0.61,1,1.66
21100890,0,0.02,0,1.83
21100891,0,0.6,0,1.69
21100892,1,0.63,1,1.74
21100893,0,0.78,0,1.93
21100894,1,0.82,1,1.81
21100895,0,0.0,0,1.65
21100896,0,0.7,0,2.12
21100897,0,0.33,0,1.81
21100898,0,0.48,0,1.51
21100899,1,0.03,1,1.72
21100900,1,0.71,1,1.89
21100901,1,0.5,1,1.95
21100902,0,0.63,0,1.67
21100903,0,0.0,0,1.53
21100904,1,0.51,1,1.84
21100905,1,0.92,1,1.67
21100906,0,0.43,0,1.9
21100907,0,0.82,0,2.06
21100908,0,0.26,0,1.8
21100909,1,0.32,1,1.7
21100910,1,0.46,1,1.75
21100911,1,0.87,1,1.76
21100912,0,0.1,0,1.72
21100913,0,0.27,0,1.84
21100914,1,0.22,1,1.85
21100915,1,0.52,1,1.95
21100916,0,0.01,0,1.7
21100917,0,0.88,0,1.84
21100918,1,0.5,1,1.8
21100919,0,0.0,0,1.61
21100920,0,0.21,0,1.49
21100921,0,0.29,0,1.92
21100922,1,0.64,1,1.93
21100923,1,0.79,1,1.71
21100924,1,0.55,1,1.46
21100925,1,0.66,1,1.51
21100926,1,0.35,1,1.77
21100927,0,0.78,0,1.82
21100928,0,0.64,0,1.8
21100929,0,0.35,0,1.95
21100930,0,0.16,0,1.73
21100931,0,0.07,0,1.77
21100932,1,0.96,1,1.63
21100933,0,0.32,0,1.57
21100934,1,0.86,1,1.58
21100935,1,0.58,1,1.64
21100936,1,0.43,1,1.65
21100937,0,0.0,0,1.68
21100938,1,0.76,1,1.95
21100939,1,0.14,1,1.58
21100940,1,0.57,1,1.81
21100941,1,0.93,1,1.61
21100942,0,0.24,0,1.96
21100943,0,0.62,0,1.72
21100944,0,0.98,0,1.7
21100945,0,0.91,0,1.66
21100946,1,0.46,1,1.89
21100947,1,0.85,1,1.49
21100948,1,0.08,1,1.74
21100949,1,0.18,1,1.92
21100950,1,0.7,1,1.98
21100951,0,0.84,0,1.96
21100952,1,0.48,1,1.79
21100953,0,0.0,0,1.74
21100954,1,0.61,1,1.54
21100955,1,0.21,1,1.83
21100956,1,0.95,1,1.68
21100957,0,0.34,0,1.98
21100958,1,0.68,1,1.84
21100959,1,0.63,1,1.9
21100960,1,0.78,1,2.02
21100961,1,0.65,1,1.75
21100962,0,0.13,0,2.09
21100963,1,0.45,1,1.94
21100964,1,0.9,1,1.58
21100965,1,0.97,1,1.56
21100966,1,0.56,1,1.96
21100967,1,0.46,1,2.0
21100968,1,0.52,1,1.89
21100969,1,0.8,1,2.17
21100970,0,0.35,0,1.63
21100971,1,0.2,1,2.08
21100972,0,0.19,0,1.62
21100973,0,0.77,0,1.8
21100974,1,0.68,1,2.06
21100975,0,0.63,0,1.95
21100976,0,0.68,0,1.73
21100977,0,0.27,0,1.78
21100978,1,0.32,1,1.92
21100979,1,0.64,1,2.0
21100980,1,0.12,1,2.13
21100981,1,0.9,1,1.83
21100982,0,0.0,0,1.56
21100983,1,0.71,1,1.97
21100984,1,0.76,1,2.04
21100985,1,0.93,1,1.84
21100986,1,0.26,1,2.04
21100987,0,0.22,0,2.35
21100988,1,0.87,1,2.14
21100989,1,0.29,1,1.98
21100990,0,0.23,0,1.69
21200138,0,0.27,0,1.0
21200144,1,0.22,1,1.18
21200151,0,0.56,0,1.18
21200153,1,0.54,1,1.18
21200154,1,0.72,1,1.18
21200158,1,0.19,1,1.18
21200159,1,0.06,1,1.36
21200161,0,0.46,0,1.36
21200164,1,0.82,1,1.36
21200165,1,0.17,1,1.18
21200168,1,0.18,1,1.55
21200169,1,0.07,1,1.36
21200171,0,0.79,0,1.18
21200172,1,0.46,1,1.33
21200173,1,0.31,1,1.48
21200174,1,0.41,1,1.18
21200175,1,0.32,1,1.6
21200176,0,0.7,0,1.18
21200177,1,0.64,1,1.55
21200178,1,0.45,1,1.33
21200179,1,0.66,1,1.18
21200180,1,0.7,1,1.69
21200181,1,0.45,1,1.63
21200182,1,0.5,1,1.48
21200183,0,0.54,0,1.49
21200184,0,0.0,0,1.36
21200185,1,0.87,1,1.15
21200186,1,0.85,1,1.51
21200187,0,0.58,0,1.51
21200188,0,0.38,0,1.36
21200189,1,0.25,1,1.39
21200190,1,0.51,1,1.15
21200191,0,0.15,0,1.45
21200192,1,0.37,1,1.33
21200193,1,0.61,1,1.33
21200194,1,0.36,1,1.4
21200195,0,0.64,0,1.45
21200196,1,0.77,1,1.33
21200197,0,0.0,0,1.48
21200198,1,0.36,1,1.55
21200199,0,0.46,0,1.72
21200200,1,0.76,1,1.81
21200201,1,0.72,1,1.5
21200202,1,0.53,1,1.65
21200203,0,0.28,0,1.4
21200204,1,0.57,1,1.51
21200205,0,0.11,0,1.41
21200206,1,0.63,1,1.82
21200207,0,0.5,0,1.68
21200208,0,0.58,0,1.49
21200209,1,0.0,1,1.57
21200210,0,0.43,0,1.73
21200211,0,0.69,0,1.83
21200212,1,0.91,1,1.67
21200213,1,0.58,1,1.63
21200214,1,0.31,1,1.77
21200215,0,0.5,0,1.57
21200216,1,0.84,1,1.84
21200217,0,0.36,0,1.4
21200218,1,0.82,1,1.59
21200219,1,0.19,1,1.51
21200220,1,0.9,1,1.96
21200221,1,0.67,1,1.67
21200222,1,0.04,1,1.55
21200223,0,0.3,0,1.53
21200224,0,0.28,0,1.78
21200225,1,0.46,1,1.86
21200226,1,0.72,1,1.51
21200227,0,0.94,0,1.73
21200228,1,0.89,1,1.87
21200229,1,0.88,1,1.67
21200230,1,0.27,1,1.51
21200231,0,0.34,0,1.92
21200232,1,0.39,1,1.76
21200233,1,0.93,1,1.97
21200234,0,0.38,0,1.57
21200235,1,0.54,1,2.0
21200236,0,0.24,0,1.69
21200237,1,0.5,1,1.91
21200238,1,0.22,1,1.53
21200239,1,0.62,1,1.51
21200240,1,0.17,1,1.89
21200241,1,0.46,1,1.78
21200242,1,0.78,1,1.73
21200243,1,0.81,1,1.6
21200244,0,0.59,0,1.8
21200245,0,0.2,0,1.8
21200246,1,0.32,1,1.65
21200247,1,0.16,1,1.75
21200248,1,0.25,1,1.76
21200249,0,0.35,0,1.69
21200250,0,0.85,0,1.78
21200251,0,0.54,0,1.88
21200252,1,0.22,1,2.08
21200253,0,0.59,0,1.71
21200254,0,0.69,0,2.18
21200255,1,0.62,1,1.95
21200256,1,0.67,1,2.11
21200257,0,0.14,0,1.84
21200258,1,0.67,1,1.81
21200259,1,0.43,1,2.12
21200260,1,0.63,1,2.14
21200261,0,0.55,0,1.71
21200262,0,0.17,0,1.71
21200263,0,0.44,0,1.79
21200264,1,0.75,1,1.96
21200265,1,0.23,1,1.75
21200266,1,0.15,1,2.16
21200267,1,0.76,1,1.85
21200268,0,0.64,0,2.13
21200269,0,0.12,0,1.83
21200270,1,0.36,1,2.09
21200271,0,0.78,0,1.84
21200272,0,0.39,0,1.94
21200273,1,0.75,1,2.12
21200274,0,0.36,0,1.77
21200275,0,0.29,0,1.83
21200276,1,0.45,1,1.82
21200277,1,0.21,1,1.74
21200278,1,0.83,1,1.97
21200279,1,0.49,1,1.79
21200280,1,0.96,1,2.03
21200281,1,0.43,1,2.13
21200282,1,0.84,1,2.06
21200283,0,0.32,0,2.02
21200284,0,0.06,0,1.71
21200285,1,0.41,1,1.9
21200286,1,0.42,1,2.11
21200287,0,0.08,0,1.63
21200288,1,0.76,1,1.79
21200289,0,0.83,0,1.93
21200290,0,0.52,0,2.04
21200291,0,0.41,0,1.92
21200292,1,0.89,1,1.87
21200293,0,0.26,0,1.95
21200294,1,0.98,1,2.02
21200295,1,0.63,1,1.62
21200296,0,0.05,0,1.7
21200297,0,0.34,0,1.79
21200298,1,0.38,1,1.91
21200299,0,0.04,0,1.76
21200300,1,0.62,1,2.09
21200301,0,0.35,0,2.03
21200302,1,0.69,1,2.03
21200303,1,0.27,1,1.94
21200304,0,0.17,0,1.96
21200305,1,0.05,1,1.88
21200306,0,0.33,0,1.57
21200307,0,0.13,0,1.92
21200308,0,0.84,0,2.01
21200309,0,0.05,0,1.78
21200310,0,0.52,0,2.03
21200311,1,0.35,1,2.08
21200312,0,0.59,0,1.93
21200313,0,0.03,0,1.81
21200314,0,0.74,0,2.07
21200315,1,0.61,1,2.28
21200316,1,0.65,1,2.01
21200317,1,0.23,1,2.03
21200318,1,0.98,1,2.2
21200319,1,0.63,1,2.22
21200320,1,0.04,1,1.94
21200321,1,0.77,1,2.04
21200322,1,0.73,1,1.77
21200323,1,0.84,1,1.74
21200324,1,0.52,1,2.13
21200325,1,0.03,1,1.82
21200326,0,0.32,0,1.98
21200327,1,0.56,1,2.06
21200328,1,0.41,1,1.82
21200329,0,0.24,0,1.77
21200330,1,0.35,1,2.03
21200331,0,0.06,0,1.8
21200332,1,0.49,1,2.02
21200333,1,0.99,1,2.16
21200334,1,0.36,1,1.95
21200335,1,0.39,1,1.78
21200336,0,0.01,0,1.72
21200337,0,0.82,0,1.81
21200338,1,0.89,1,1.79
21200339,1,0.5,1,2.24
21200340,0,0.15,0,1.68
21200341,1,0.71,1,2.04
21200342,1,0.84,1,1.97
21200343,0,0.84,0,1.83
21200344,1,0.42,1,1.76
21200345,0,0.57,0,1.85
21200346,1,0.35,1,1.85
21200347,0,0.26,0,1.95
21200348,0,0.22,0,1.97
21200349,1,0.68,1,2.29
21200350,1,0.71,1,1.87
21200351,0,0.93,0,1.83
21200352,0,0.1,0,1.74
21200353,1,0.5,1,2.02
21200354,1,0.99,1,2.32
21200355,1,0.57,1,2.14
21200356,0,0.14,0,2.02
21200357,0,0.11,0,1.88
21200358,0,0.4,0,1.92
21200359,1,0.66,1,2.38
21200360,1,0.54,1,1.85
21200361,1,0.56,1,2.04
21200362,1,0.23,1,2.05
21200363,1,0.73,1,1.85
21200364,1,0.6,1,1.8
21200365,1,0.75,1,1.92
21200366,1,0.71,1,1.72
21200367,1,0.62,1,1.86
21200368,1,0.81,1,1.89
21200369,1,0.54,1,1.88
21200370,1,0.22,1,1.97
21200371,0,0.7,0,1.84
21200372,1,0.63,1,1.86
21200373,1,0.71,1,2.12
21200374,1,0.66,1,2.02
21200375,1,0.1,1,1.83
21200376,1,0.99,1,1.97
21200377,1,0.4,1,1.83
21200378,0,0.49,0,2.04
21200379,1,0.78,1,2.6
21200380,1,0.81,1,1.77
21200381,1,0.08,1,1.82
21200382,0,0.48,0,1.98
21200383,0,0.75,0,1.89
21200384,1,0.04,1,1.82
21200385,0,0.05,0,1.77
21200386,1,0.78,1,2.01
21200387,1,0.27,1,1.9
21200388,1,0.99,1,1.98
21200389,1,0.56,1,1.8
21200390,0,0.04,0,1.71
21200391,1,0.31,1,1.71
21200392,1,0.85,1,2.25
21200393,0,0.01,0,1.62
21200394,1,0.75,1,2.07
21200395,0,0.65,0,1.72
21200396,1,0.55,1,1.9
21200397,1,0.86,1,2.49
21200398,0,0.7,0,1.65
21200399,1,0.18,1,2.16
21200400,1,0.5,1,1.91
21200401,0,0.58,0,1.93
21200402,1,0.52,1,1.92
21200403,0,0.54,0,2.04
21200404,1,0.27,1,1.89
21200405,0,0.45,0,2.13
21200406,1,0.82,1,2.35
21200407,1,0.9,1,2.39
21200408,0,0.53,0,2.07
21200409,1,1.0,1,1.99
21200410,0,0.03,0,2.13
21200411,0,0.0,0,2.09
21200412,0,0.39,0,2.12
21200413,1,0.86,1,2.26
21200414,1,0.54,1,2.13
21200415,1,0.43,1,2.13
21200416,0,0.57,0,2.22
21200417,0,0.4,0,2.22
21200418,1,0.68,1,2.12
21200419,1,0.46,1,1.9
21200420,0,0.51,0,2.08
21200421,0,0.36,0,2.22
21200422,1,0.6,1,2.36
21200423,1,0.44,1,2.32
21200424,1,1.0,1,1.99
21200425,1,0.02,1,2.1
21200426,1,0.91,1,2.15
21200427,1,0.2,1,1.94
21200428,1,0.38,1,2.08
21200429,0,0.57,0,2.05
21200430,0,0.34,0,2.04
21200431,0,0.1,0,2.03
21200432,1,0.78,1,2.09
21200433,0,0.34,0,2.07
21200434,1,0.34,1,2.07
21200435,1,0.59,1,2.08
21200436,1,0.65,1,2.07
21200437,0,0.0,0,1.88
21200438,1,0.8,1,1.9
21200439,0,0.17,0,1.9
21200440,1,0.47,1,1.77
21200441,1,0.24,1,2.42
21200442,1,0.38,1,2.36
21200443,0,0.62,0,1.83
21200444,1,0.27,1,2.36
21200445,1,0.62,1,2.29
21200446,1,0.49,1,2.06
21200447,1,0.76,1,1.87
21200448,1,0.59,1,2.06
21200449,0,0.06,0,2.03
21200450,1,0.56,1,2.06
21200451,1,1.0,1,1.84
21200452,1,0.63,1,1.95
21200453,0,0.49,0,2.34
21200454,0,0.11,0,1.92
21200455,1,0.41,1,1.86
21200456,1,0.75,1,2.21
21200457,1,0.9,1,1.88
21200458,0,0.23,0,2.1
21200459,0,0.42,0,2.2
21200460,1,0.73,1,2.05
21200461,0,0.48,0,2.06
21200462,1,0.51,1,1.98
21200463,0,0.73,0,2.43
21200464,1,0.81,1,2.31
21200465,0,0.08,0,1.93
21200466,0,0.25,0,2.25
21200467,1,0.75,1,1.96
21200468,0,0.16,0,2.19
21200469,1,0.62,1,1.94
21200470,0,0.5,0,2.23
21200471,1,0.61,1,1.88
21200472,0,0.83,0,2.17
21200473,1,0.15,1,2.23
21200474,1,0.07,1,1.98
21200475,1,0.84,1,2.26
21200476,1,0.28,1,2.16
21200477,0,0.67,0,1.98
21200478,0,0.88,0,2.26
21200479,0,0.1,0,1.92
21200480,0,0.33,0,2.28
21200481,0,0.74,0,1.95
21200482,1,0.82,1,2.23
21200483,1,0.11,1,2.15
21200484,0,0.59,0,2.2
21200485,1,0.56,1,2.14
21200486,0,0.33,0,2.19
21200487,0,0.38,0,1.98
21200488,1,0.44,1,1.77
21200489,0,0.48,0,1.8
21200490,0,0.05,0,2.13
21200491,1,0.56,1,1.79
21200492,1,0.75,1,1.71
21200493,0,0.45,0,1.98
21200494,0,0.56,0,2.29
21200495,0,0.24,0,2.05
21200496,1,0.64,1,1.79
21200497,1,0.45,1,1.99
21200498,1,0.63,1,1.63
21200499,0,0.58,0,2.21
21200500,1,0.5,1,1.96
21200501,0,0.88,0,2.18
21200502,0,0.25,0,1.98
21200503,0,0.32,0,2.44
21200504,1,0.05,1,1.76
21200505,0,0.68,0,2.11
21200506,1,0.7,1,2.37
21200507,1,0.48,1,2.06
21200508,1,0.41,1,1.98
21200509,0,0.51,0,1.77
21200510,1,0.78,1,1.86
21200511,0,0.14,0,1.96
21200512,1,0.7,1,2.01
21200513,1,0.15,1,2.16
21200514,1,0.88,1,1.97
21200515,1,0.37,1,2.42
21200516,1,0.39,1,2.35
21200517,0,0.48,0,2.37
21200518,1,0.2,1,1.99
21200519,1,0.74,1,1.96
21200520,0,0.8,0,2.3
21200521,1,0.65,1,2.05
21200522,1,0.51,1,1.86
21200523,1,0.54,1,1.93
21200524,1,0.75,1,2.02
21200525,1,0.75,1,2.06
21200526,0,0.6,0,2.69
21200527,1,0.8,1,2.01
21200528,0,0.34,0,2.0
21200529,1,0.86,1,2.06
21200530,1,0.59,1,2.29
21200531,1,0.82,1,1.97
21200532,1,0.89,1,2.14
21200533,1,0.14,1,1.86
21200534,0,0.3,0,2.04
21200535,1,0.82,1,1.97
21200536,1,0.77,1,2.04
21200537,0,0.62,0,1.96
21200538,1,0.84,1,2.02
21200539,0,0.1,0,2.09
21200540,1,0.4,1,2.56
21200541,0,0.84,0,2.23
21200542,1,0.36,1,2.17
21200543,1,0.87,1,2.01
21200544,1,0.06,1,2.01
21200545,0,0.72,0,2.24
21200546,0,0.69,0,2.02
21200547,1,0.38,1,1.87
21200548,0,0.23,0,2.0
21200549,1,0.2,1,2.03
21200550,0,0.73,0,2.24
21200551,1,0.92,1,2.11
21200552,1,0.45,1,1.9
21200553,1,0.89,1,2.02
21200554,0,0.6,0,1.89
21200555,1,0.06,1,2.07
21200556,1,0.58,1,2.14
21200557,1,0.88,1,2.16
21200558,1,0.46,1,2.02
21200559,0,0.59,0,1.83
21200560,1,0.59,1,1.9
21200561,1,0.66,1,1.84
21200562,0,0.37,0,1.75
21200563,1,0.15,1,2.0
21200564,0,0.38,0,2.19
21200565,0,0.1,0,1.86
21200566,1,0.95,1,2.09
21200567,0,0.27,0,1.92
21200568,1,0.93,1,2.01
21200569,1,0.38,1,2.06
21200570,0,0.32,0,1.98
21200571,1,0.23,1,2.17
21200572,1,0.19,1,1.8
21200573,0,0.92,0,2.13
21200574,1,0.91,1,1.82
21200575,1,0.72,1,1.91
21200576,1,0.63,1,2.1
21200577,1,0.43,1,2.0
21200578,0,0.27,0,1.75
21200579,0,0.4,0,2.56
21200580,0,0.48,0,2.56
21200581,0,0.12,0,2.11
21200582,0,0.24,0,1.97
21200583,0,0.58,0,2.05
21200584,0,0.61,0,2.1
21200585,1,0.25,1,2.34
21200586,0,0.49,0,2.14
21200587,1,0.49,1,1.75
21200588,1,0.64,1,1.91
21200589,1,0.26,1,1.89
21200590,1,0.75,1,2.08
21200591,0,0.63,0,1.86
21200592,0,0.82,0,1.93
21200593,0,0.38,0,1.88
21200594,0,0.31,0,1.69
21200595,0,0.84,0,1.83
21200596,0,0.81,0,2.05
21200597,1,0.08,1,2.09
21200598,1,0.77,1,2.23
21200599,0,0.18,0,1.97
21200600,1,0.87,1,1.98
21200601,1,0.14,1,1.98
21200602,0,0.32,0,2.11
21200603,1,0.32,1,2.64
21200604,1,0.42,1,1.89
21200605,0,0.67,0,1.77
21200606,1,0.54,1,2.04
21200607,0,0.25,0,1.9
21200608,1,0.2,1,1.74
21200609,0,0.65,0,2.68
21200610,1,0.45,1,2.16
21200611,0,0.5,0,2.46
21200612,1,0.56,1,1.86
21200613,0,0.12,0,1.98
21200614,1,0.28,1,2.23
21200615,1,0.55,1,2.52
21200616,1,0.74,1,2.17
21200617,0,0.61,0,1.81
21200618,0,0.17,0,1.92
21200619,1,0.71,1,2.2
21200620,1,0.71,1,1.88
21200621,1,0.45,1,1.82
21200622,0,0.37,0,1.77
21200623,0,0.26,0,2.06
21200624,1,0.93,1,1.92
21200625,1,0.85,1,2.55
21200626,0,0.41,0,1.88
21200627,1,0.08,1,1.98
